,NO,PHC,SS
365,0.9756863069172811,0.002561829316151858,0.021751863766567098
366,0.8040851686997808,0.11752776228897056,0.0783870690112487
367,0.7772107809311002,0.11558664828070415,0.10720257078819552
368,0.8444538117950314,0.09799818048217525,0.0575480077227933
369,0.8029781923046618,0.12921171120789207,0.0678100964874461
370,0.8769237770199788,0.053347970771562905,0.06972825220845814
371,0.9252110652763532,0.01641706622792217,0.05837186849572469
372,0.9078303451353037,0.06304220899378232,0.029127445870914048
373,0.8691908582680493,0.059691666970454096,0.07111747476149667
374,0.9487396016834138,0.015365824394714168,0.03589457392187211
375,0.8353976285638834,0.04309128440701136,0.12151108702910532
376,0.7157535010520107,0.13564417012423463,0.14860232882375454
377,0.9136914755209828,0.014905225517645029,0.0714032989613721
378,0.7345361592627245,0.059138282678441005,0.20632555805883454
379,0.9436195270098369,0.01947509936671199,0.036905373623451185
380,0.894303626373982,0.04921985699747122,0.05647651662854674
381,0.9538569026418192,0.01730555989601757,0.028837537462163255
382,0.938447082504424,0.03161685108905573,0.029936066406520363
383,0.7593083799427298,0.1961809880768546,0.044510631980415626
384,0.8126327296098312,0.14127125107374372,0.046096019316425
385,0.8897294960634069,0.06086112333505689,0.049409380601536275
386,0.8699811993769088,0.04670372305946944,0.08331507756362182
387,0.8385514278416303,0.09853137066962989,0.06291720148873975
388,0.9504842195573538,0.008392399563511782,0.04112338087913438
389,0.9088987824407305,0.057852968321210556,0.033248249238058906
390,0.9370944930666684,0.04065748580474093,0.022248021128590822
391,0.8803257537651552,0.05367106217211421,0.06600318406273048
392,0.9293886849302919,0.03583343447995728,0.034777880589750725
393,0.8784051424620632,0.08260217073184047,0.03899268680609626
394,0.91095247091461,0.037854075813453264,0.05119345327193662
395,0.9078443649235691,0.07041986033369549,0.021735774742735352
396,0.9637692548416692,0.02325083847867672,0.012979906679654098
397,0.810190399581082,0.10613018117742352,0.08367941924149455
398,0.9314607392965757,0.037301969144745574,0.03123729155867871
399,0.8817192190158188,0.11263100715299777,0.005649773831183461
400,0.6573379061682039,0.09259758242560596,0.2500645114061902
401,0.8159358166436429,0.1259670908949646,0.05809709246139244
402,0.7400842912644603,0.19652468869463824,0.0633910200409015
403,0.711963862483116,0.21451517963873154,0.0735209578781524
404,0.740076728582653,0.13493979323009334,0.12498347818725364
405,0.7940302682035477,0.0686706573296939,0.1372990744667583
406,0.8236917648700429,0.11772712946280577,0.05858110566715125
407,0.9237643052116618,0.014912311290006737,0.06132338349833164
408,0.9459674340032541,0.017796232541760063,0.03623633345498569
409,0.7486025933620372,0.10180005542526291,0.14959735121269993
410,0.9419709352449949,0.02501402682890336,0.03301503792610185
411,0.7594902244015831,0.0478748462692618,0.19263492932915524
412,0.9174695385207313,0.04084553397168925,0.04168492750757948
413,0.8984090234422949,0.03919633375639116,0.062394642801313766
414,0.9848222528659599,0.006576752167174143,0.0086009949668659
415,0.8680870432762843,0.07435202295842595,0.05756093376528973
416,0.8372578596143041,0.06463461880349884,0.0981075215821971
417,0.773673108397247,0.11887143315922818,0.10745545844352469
418,0.8759417943769778,0.06973903661347199,0.054319169009550056
419,0.7419484551461073,0.20213930154672774,0.055912243307164954
420,0.4147774656713394,0.08570671605566497,0.49951581827299557
421,0.927506523431712,0.04891691090925402,0.023576565659033984
422,0.8766704441802643,0.030663155831401355,0.09266639998833429
423,0.8452461003594376,0.026119828044431716,0.12863407159613066
424,0.9298462073577622,0.034694094907326944,0.035459697734910846
425,0.6505428127998397,0.23428706570275426,0.115170121497406
426,0.8964985610161014,0.07763233269765636,0.025869106286242158
427,0.7842943727239294,0.0886144848172166,0.1270911424588539
428,0.730750322784091,0.1500316569266407,0.11921802028926821
429,0.9088979648842762,0.061168264265193464,0.029933770850530263
430,0.9006104877832951,0.04971470022635635,0.0496748119903486
431,0.8935258021323064,0.06586863276882539,0.0406055650988682
432,0.9143690127158713,0.018251427271889,0.06737956001223962
433,0.7810145784670284,0.11968331166467722,0.09930210986829442
434,0.47196134226786485,0.14276919146856806,0.3852694662635672
435,0.9439633198770472,0.03755357789369048,0.018483102229262353
436,0.8917433763003109,0.07134991340728218,0.036906710292407024
437,0.6494586002165523,0.09731540198797753,0.2532259977954701
438,0.5591882808433685,0.23919298146801846,0.2016187376886131
439,0.968952913288477,0.01132011838191185,0.019726968329611173
440,0.913121112393875,0.0652975630791605,0.021581324526964527
441,0.8900873470925278,0.044092161845833464,0.06582049106163883
442,0.9591622507060397,0.013976486826765213,0.026861262467195085
443,0.9345074558203723,0.02807629302793033,0.03741625115169726
444,0.4878924566291666,0.2145514366954616,0.2975561066753718
445,0.9650067162372421,0.020879607763782348,0.014113675998975632
446,0.8881725006496837,0.05813446285199437,0.05369303649832201
447,0.8511358617559884,0.09491097479010797,0.05395316345390354
448,0.9000908015387428,0.034706288590310906,0.06520290987094633
449,0.783969022000878,0.12186830094342078,0.09416267705570104
450,0.8699513205240481,0.07499155092583455,0.055057128550117344
451,0.8923869616698048,0.05952103420118834,0.048092004129006924
452,0.9563407014153409,0.026276206792858987,0.01738309179180009
453,0.8698785213748449,0.04622670766488507,0.08389477096027004
454,0.8229726889615706,0.09738476131327266,0.07964254972515682
455,0.9360469069783056,0.0330369824536882,0.030916110568006205
456,0.8603941682247516,0.07822630386758893,0.061379527907659506
457,0.8389647736049524,0.06267727695774677,0.09835794943730079
458,0.7984924757209421,0.12056933463876233,0.08093818964029553
459,0.8796012713735334,0.07752604804209028,0.04287268058437634
460,0.9152958674866076,0.051544282917006565,0.033159849596385634
461,0.9320772671013111,0.028427621083293494,0.03949511181539545
462,0.8579852511623463,0.10370097058866445,0.038313778248989246
463,0.7047539158440382,0.1133331008042029,0.18191298335175893
464,0.9224578792087866,0.04550193700981181,0.032040183781401554
465,0.9207453064841683,0.054723191763772945,0.024531501752058822
466,0.9838914521664016,0.008325117400287655,0.00778343043331054
467,0.7427104612644393,0.1057191134329478,0.15157042530261283
468,0.8988072653963901,0.05833264351242286,0.04286009109118702
469,0.7804182753651117,0.06891000370138743,0.15067172093350092
470,0.7554352264384459,0.08226786885937057,0.1622969047021837
471,0.9387968236239199,0.03012801718884916,0.031075159187230944
472,0.8972235268040206,0.07831800086047364,0.024458472335505643
473,0.8271012258850527,0.01638616189692001,0.15651261221802718
474,0.8375325658912325,0.05417163736028992,0.10829579674847753
475,0.5926284571634018,0.33409993004773836,0.07327161278885981
476,0.7761648614046229,0.05515888604407257,0.16867625255130456
477,0.834845545982781,0.0433920077056815,0.12176244631153742
478,0.9613281635426721,0.021175899954181707,0.017495936503146056
479,0.9628830159376381,0.018595855219403365,0.018521128842958357
480,0.912268278370327,0.048878110463339876,0.03885361116633309
481,0.7700502664384248,0.1893168772262625,0.040632856335312745
482,0.8414123231370718,0.09082221669981545,0.06776546016311273
483,0.8916157143360005,0.05887988982356204,0.049504395840437324
484,0.7807938125486372,0.15996668355910662,0.05923950389225611
485,0.9312134680162132,0.03526790998540939,0.03351862199837755
486,0.9866230969783014,0.008000286628444412,0.005376616393254226
487,0.9512923344442941,0.030314667739053724,0.018392997816652365
488,0.9115260387649708,0.0189038743318825,0.0695700869031467
489,0.9062358561858265,0.024110584937539342,0.06965355887663408
490,0.9420639439985876,0.027674378926191158,0.030261677075221226
491,0.8203889819777554,0.09776690547931072,0.08184411254293382
492,0.6658728653449546,0.11293519221181214,0.22119194244323337
493,0.6948173462707862,0.22688762651869987,0.07829502721051389
494,0.8635835162841566,0.06989930303028725,0.0665171806855562
495,0.796365983242663,0.0934130885572192,0.11022092820011795
496,0.9150437715772619,0.051235080730209874,0.033721147692528305
497,0.8086800897816789,0.15149449539141382,0.03982541482690727
498,0.695959360976591,0.13061788170664115,0.17342275731676796
499,0.8859309745470837,0.05685458995717202,0.057214435495744204
500,0.9569408039788198,0.018869283846095566,0.024189912175084753
501,0.8716022207170946,0.08200677060985714,0.04639100867304819
502,0.9301009600565673,0.040506475156547185,0.029392564786885553
503,0.812711046444161,0.1412917841109808,0.045997169444858134
504,0.8177270702715337,0.06822184042901275,0.11405108929945357
505,0.8936236176018961,0.03153615410685637,0.07484022829124765
506,0.8668447913000241,0.0894876940921182,0.043667514607857755
507,0.7282700553515151,0.13087033018262786,0.1408596144658569
508,0.8183912252854072,0.047518408273631206,0.1340903664409615
509,0.8496043777364607,0.1188529205137741,0.03154270174976518
510,0.86362689914386,0.0831920122507091,0.05318108860543094
511,0.8033053231207563,0.07099674138989016,0.12569793548935362
512,0.959761159679833,0.025217924151096152,0.015020916169070885
513,0.8528969255203194,0.07708961592462367,0.07001345855505693
514,0.9351518823070768,0.02387345062550551,0.04097466706741771
515,0.7698702319563139,0.08737113578629885,0.14275863225738736
516,0.8917615878103444,0.042413279060618723,0.0658251331290367
517,0.920191901224348,0.03542812153826864,0.044379977237383315
518,0.9427898689009124,0.025367449751030943,0.031842681348056595
519,0.9336432537725291,0.030544090021145002,0.03581265620632594
520,0.9523047556914622,0.02552068737636945,0.022174556932168295
521,0.8403513286960436,0.12068041544140051,0.03896825586255596
522,0.7409438862820862,0.15839958763691364,0.10065652608100022
523,0.9484882555787176,0.024723377863346198,0.026788366557936205
524,0.8352850117667557,0.11469745124263424,0.05001753699061
525,0.894241541593408,0.043572380180224635,0.06218607822636745
526,0.8341905680060281,0.058738691458261605,0.10707074053571025
527,0.6579674627582548,0.2192110427251168,0.12282149451662841
528,0.9385994850671874,0.037195640517799396,0.024204874415013265
529,0.6968295112720087,0.027994351117246855,0.2751761376107445
530,0.7263785794755674,0.11156982809758173,0.16205159242685094
531,0.870501795626181,0.09109607956033117,0.03840212481348777
532,0.6101083996522572,0.35917331699645716,0.030718283351285687
533,0.6443069921401614,0.12477660880869344,0.23091639905114517
534,0.8679166720411531,0.018678158096043732,0.11340516986280308
535,0.7672453683357663,0.08505524861254875,0.1476993830516849
536,0.9386586731701966,0.0240671416727448,0.03727418515705859
537,0.7741112394154951,0.09604607548372672,0.1298426851007781
538,0.8911562704369457,0.07904470225812245,0.029799027304931856
539,0.9133646159159016,0.031469578903837614,0.055165805180260846
540,0.7182456541387133,0.14856298970182172,0.13319135615946498
541,0.8838098844697874,0.059659586005211845,0.0565305295250008
542,0.9512484594998174,0.030704476714882925,0.018047063785299678
543,0.9004630454764497,0.05515063454276795,0.04438631998078228
544,0.6053342408088885,0.18767733089821717,0.2069884282928943
545,0.5993292814761262,0.2671575925673207,0.13351312595655315
546,0.9244667420643204,0.04529838308568364,0.03023487484999586
547,0.8426484941126654,0.10133793123692374,0.05601357465041096
548,0.7454224036610299,0.13526112106513863,0.1193164752738316
549,0.837241185854586,0.12661666928717996,0.036142144858234235
550,0.8236292697895828,0.11791739461097517,0.058453335599441984
551,0.9385984268603519,0.0259929719144565,0.03540860122519146
552,0.9318695908704193,0.054312001328849065,0.013818407800731517
553,0.9015365906729582,0.03382994695857524,0.06463346236846651
554,0.8671339341216041,0.03074611618106023,0.10211994969733573
555,0.8646344015776004,0.03582668620205719,0.09953891222034243
556,0.7255893402993344,0.20682841152863402,0.06758224817203143
557,0.7323349360725329,0.09325090085506364,0.17441416307240348
558,0.9467165197846144,0.024491765839282212,0.02879171437610349
559,0.7448438507401735,0.21256951754991574,0.04258663170991079
560,0.8924098641402783,0.05151762537865801,0.05607251048106375
561,0.9726567824064044,0.01669342940878363,0.01064978818481199
562,0.8455730137890284,0.06866544788170324,0.08576153832926836
563,0.8228714636466005,0.13659553768352903,0.04053299866987051
564,0.9391005593257173,0.022028119928574907,0.0388713207457077
565,0.7181136678601867,0.21805941913694385,0.06382691300286943
566,0.7660209092165011,0.06952237673692907,0.16445671404656978
567,0.9588226889020484,0.014390896817621363,0.02678641428033028
568,0.8190672777327127,0.15593389100396723,0.02499883126332014
569,0.752064446435635,0.048894102024343,0.19904145154002206
570,0.5750844503475023,0.36738540507066264,0.057530144581834926
571,0.9655477266303283,0.026101155083108757,0.008351118286563016
572,0.8929929823397131,0.07662880144284552,0.030378216217441256
573,0.4180584992846578,0.4364504869013079,0.14549101381403434
574,0.775242529591601,0.04332073749945401,0.18143673290894496
575,0.6898314146109424,0.19989025400930435,0.11027833137975325
576,0.5825108464426237,0.2933660442958232,0.12412310926155305
577,0.8545106590556198,0.048941966641177906,0.09654737430320229
578,0.8511449735722803,0.035177410445439275,0.11367761598228046
579,0.9012736501401523,0.06349315170007505,0.03523319815977263
580,0.8559687068036688,0.10565816886426707,0.03837312433206401
581,0.8575275135103023,0.026023008680083913,0.11644947780961383
582,0.9580746551303142,0.007483731527035474,0.03444161334265036
583,0.806519284883394,0.09840083365201421,0.09507988146459177
584,0.787480580396688,0.14211175106452015,0.07040766853879178
585,0.9264073609827087,0.0209225840322971,0.05267005498499428
586,0.5114012192764624,0.1687968468556476,0.31980193386788996
587,0.8889806793370137,0.04512843703679152,0.06589088362619466
588,0.8990088030763982,0.06619380369039377,0.03479739323320799
589,0.8959989377813643,0.058788708764713454,0.04521235345392221
590,0.9083284767484301,0.04277732440099296,0.04889419885057692
591,0.9027059692031942,0.04561595416616375,0.051678076630641945
592,0.8533539906394088,0.04863745001160723,0.09800855934898414
593,0.8866780673338772,0.04457686440792097,0.06874506825820181
594,0.8271189006962266,0.08014706416828156,0.09273403513549175
595,0.9571022147049022,0.02637908752517382,0.01651869776992405
596,0.8442357170727464,0.05181243369243945,0.1039518492348141
597,0.5295922689857074,0.11875574462095043,0.35165198639334216
598,0.9706974115629802,0.019173635957693773,0.010128952479325971
599,0.899708200880731,0.055838541992084434,0.04445325712718467
600,0.8627286379070221,0.035528205596747915,0.10174315649622986
601,0.8440819772259774,0.07724346185735728,0.07867456091666528
602,0.775146119843013,0.14419757793356827,0.08065630222341871
603,0.897650859465595,0.069119032984963,0.033230107549442105
604,0.8184457480171858,0.09560425445256,0.0859499975302543
605,0.8299985696721113,0.1278781225811915,0.04212330774669742
606,0.8726139812583814,0.04609534461481236,0.0812906741268063
607,0.5825151747027179,0.3035448141645995,0.11394001113268255
608,0.6764115809253953,0.24474572441701148,0.07884269465759325
609,0.8633759328330735,0.10974228578646551,0.02688178138046091
610,0.7138648923294492,0.15092117542885086,0.1352139322417001
611,0.8359768483069844,0.09038215868237988,0.07364099301063573
612,0.5372212430225213,0.3703477158046599,0.09243104117281888
613,0.7852216077694737,0.1338566355196558,0.0809217567108705
614,0.9475807120243673,0.019500660627306623,0.032918627348325874
615,0.8788707748713416,0.07415053599167201,0.0469786891369865
616,0.9360043332848591,0.05394966939302397,0.010045997322116869
617,0.5577414514548091,0.06057665921053245,0.3816818893346584
618,0.794863758628827,0.077540194139235,0.12759604723193807
619,0.9682166730217329,0.022219265341179916,0.009564061637087345
620,0.7345051781184013,0.14157626029671153,0.12391856158488704
621,0.9503644376161953,0.02195348548041145,0.027682076903393235
622,0.933487541776111,0.038274200332773844,0.028238257891115184
623,0.9070264170146604,0.04994161158063708,0.04303197140470261
624,0.8830759545194249,0.0984559007859005,0.018468144694674653
625,0.8563296002783212,0.120734295478575,0.02293610424310387
626,0.9166575881790074,0.012757590450935698,0.07058482137005687
627,0.7749713286359062,0.17087162965148442,0.05415704171260942
628,0.8777949663240089,0.03532545755809491,0.08687957611789615
629,0.8320753803944575,0.05813404289314666,0.10979057671239585
630,0.8478347027823485,0.06646889186886173,0.0856964053487898
631,0.8534282502104926,0.08917312889353358,0.05739862089597379
632,0.8342157937906854,0.0508872272139489,0.11489697899536568
633,0.8790577787194996,0.0630412395518423,0.05790098172865804
634,0.8388917417642479,0.10655825652252926,0.05455000171322287
635,0.947233860991702,0.03169225351145528,0.021073885496842606
636,0.7775423816861815,0.1605617568648607,0.061895861448957666
637,0.9046185285014974,0.07560099906662707,0.019780472431875445
638,0.8862173547060541,0.07983836702731127,0.033944278266634625
639,0.7174242551066458,0.09902094356222947,0.18355480133112473
640,0.8610323845888956,0.1050706422667981,0.03389697314430615
641,0.5807008318374443,0.20323931808752196,0.2160598500750337
642,0.8040159555035751,0.06882412859313115,0.1271599159032938
643,0.7725727594509835,0.08045484925208597,0.1469723912969306
644,0.7292119762756669,0.20319388187422757,0.0675941418501056
645,0.9148082287007264,0.044905499133215045,0.04028627216605858
646,0.8925320807268409,0.07296134036737661,0.03450657890578248
647,0.8891194840996209,0.07030210641961225,0.040578409480766825
648,0.874609579822398,0.08998222089542243,0.0354081992821797
649,0.8878273445542889,0.08612318909987297,0.02604946634583822
650,0.782499462564748,0.031803075370744276,0.18569746206450768
651,0.8907532502591113,0.06355825130936124,0.045688498431527426
652,0.8836082521756582,0.05576317186902537,0.06062857595531645
653,0.9670581883847106,0.020359798437280256,0.012582013178009072
654,0.7722312235539268,0.12103162159523578,0.1067371548508375
655,0.9627957760868006,0.027705148372129815,0.009499075541069527
656,0.9040440672065567,0.03661983941872228,0.0593360933747209
657,0.6547855365707035,0.19678279768516785,0.14843166574412864
658,0.9554169426309177,0.024074413955459478,0.02050864341362287
659,0.973944611614819,0.010713059688403966,0.015342328696776977
660,0.7507458973147062,0.05968616703962122,0.18956793564567265
661,0.9053703162732292,0.062307354427279,0.032322329299491845
662,0.8102735028648995,0.06440807906276826,0.12531841807233218
663,0.9016224190095488,0.059298376801215,0.03907920418923613
664,0.8729561243708589,0.0698470312993689,0.05719684432977221
665,0.8639097793738796,0.051792243645824895,0.08429797698029545
666,0.6579638685086622,0.07169382169572867,0.2703423097956093
667,0.7216584955694685,0.02234372510683434,0.25599777932369716
668,0.8856387174857562,0.05182207589468674,0.06253920661955709
669,0.9487019294021982,0.015190554883928833,0.03610751571387296
670,0.8809626242854547,0.051152087521895366,0.06788528819264998
671,0.8945110623769312,0.08906143710350553,0.01642750051956317
672,0.8078930996956347,0.12500565689974735,0.067101243404618
673,0.8544830818855138,0.0657428569825666,0.0797740611319196
674,0.882357086078756,0.05516498393531903,0.06247792998592496
675,0.9031651495009945,0.0706297191185824,0.02620513138042295
676,0.7298103083862476,0.09980743352813613,0.17038225808561638
677,0.8522420482929296,0.03320364468944844,0.11455430701762201
678,0.9788432977883825,0.009520968442476898,0.011635733769140748
679,0.8782487695329931,0.08766119842525277,0.034090032041754176
680,0.8822219785608536,0.055999308898959564,0.06177871254018682
681,0.7524939653846469,0.12465372695886173,0.1228523076564914
682,0.9885216621496258,0.006563669088303703,0.004914668762070424
683,0.9375523666497324,0.03845697208748536,0.0239906612627822
684,0.86434668397035,0.030730432293228607,0.10492288373642138
685,0.8709600124487338,0.11107167780143691,0.017968309749829315
686,0.7911529991145108,0.13575986029265333,0.07308714059283597
687,0.8202664666140733,0.06628924984643875,0.11344428353948793
688,0.8968973547653717,0.026175982590784266,0.07692666264384408
689,0.7564571361845687,0.07318796026751472,0.1703549035479167
690,0.8749202997226838,0.04696716811589235,0.07811253216142383
691,0.8143394378676371,0.08667942421328657,0.09898113791907642
692,0.8882633533201698,0.08108197658573242,0.030654670094097725
693,0.8605717085060766,0.0358411297811997,0.10358716171272377
694,0.6483535547261686,0.2366965661085807,0.11494987916525058
695,0.6792166352786518,0.19484724754718147,0.12593611717416678
696,0.846209448693555,0.07447141025354753,0.07931914105289752
697,0.9382544887252683,0.04593452028031701,0.015810990994414877
698,0.6996698869645264,0.11804422471694338,0.1822858883185303
699,0.881301829388559,0.08258335228615449,0.03611481832528642
700,0.8755604997978212,0.06518561082916788,0.059253889373010855
701,0.8888414032252383,0.021780889344500145,0.08937770743026162
702,0.9165408244318355,0.01427144500753041,0.06918773056063406
703,0.7270513306810976,0.22542422825429737,0.04752444106460496
704,0.7902031474389225,0.17275502637399923,0.03704182618707835
705,0.6197807565668657,0.27764675788228343,0.10257248555085086
706,0.7216818197060694,0.1223974759055659,0.15592070438836478
707,0.9575512432878794,0.01586907576406576,0.02657968094805484
708,0.941354259855268,0.03768952281955967,0.02095621732517237
709,0.9290920444388133,0.02134345598076486,0.04956449958042189
710,0.9028609487113187,0.05108654076314307,0.046052510525538166
711,0.8224101430576106,0.1135743767574973,0.06401548018489209
712,0.9094059858859773,0.025186083739691036,0.06540793037433157
713,0.8791613146697422,0.0692252427947129,0.051613442535544965
714,0.8152189931534983,0.049270236437794324,0.13551077040870732
715,0.7440422116030402,0.033283748421725774,0.22267403997523397
716,0.8096613453891577,0.093572381087631,0.0967662735232113
717,0.946491330941577,0.03907399577956123,0.014434673278861757
718,0.8244066026234194,0.07465663651697421,0.10093676085960633
719,0.7864653047077158,0.11907840514016389,0.09445629015212026
720,0.880969792510346,0.08008183084485317,0.03894837664480079
721,0.7353515237193916,0.0793609272560751,0.1852875490245333
722,0.8571823086611698,0.056142816644171915,0.08667487469465823
723,0.8770633228943864,0.07308809537879238,0.04984858172682123
724,0.8995753170868895,0.053404726781575,0.04701995613153542
725,0.684834101074096,0.12224818111765964,0.1929177178082444
726,0.8803777795780333,0.04614813978063379,0.07347408064133272
727,0.9681976552931929,0.01325549691392465,0.01854684779288243
728,0.8102138349424693,0.16743196627943355,0.022354198778097238
729,0.7298623043534509,0.21320235145186714,0.05693534419468202
